file_name,formula,energy,bandgap,Application_Class,type,space_group_symbol,space_group_number,num_atoms
CdO2_id870_E-3.86.cif,CdO2,-3.8564,1.28,Solar / Visible,Semiconductor,I4_122,98,12
LiSnSbAs3_id3735_E-3.85.cif,LiSnSbAs3,-3.8545,0.051,IR / Narrow-Gap,Semiconductor,Pmmm,47,6
GeAs5_id4751_E-3.85.cif,GeAs5,-3.8469,1.066,Solar / Visible,Semiconductor,Pmmm,47,6
S_id1215_E-3.84.cif,S,-3.8445,1.156,Solar / Visible,Semiconductor,P-1,2,24
CaP_id3101_E-3.84.cif,CaP,-3.844,0.321,IR / Narrow-Gap,Semiconductor,P4/nmm,129,16
SeS_id2998_E-3.84.cif,SeS,-3.8431,1.505,Solar / Visible,Semiconductor,P4/m,83,8
Ga3N4_id1109_E-3.84.cif,Ga3N4,-3.8425,1.354,Solar / Visible,Semiconductor,R-3c,167,42
K4BeAl(AsO)4_id2763_E-3.84.cif,K4BeAl(AsO)4,-3.8404,1.676,Solar / Visible,Semiconductor,P4/mcc,124,28
GeAs6Se_id1064_E-3.84.cif,GeAs6Se,-3.8372,0.974,IR / Narrow-Gap,Semiconductor,I-42d,122,32
TeAsSe_id4497_E-3.84.cif,TeAsSe,-3.8363,0.533,IR / Narrow-Gap,Semiconductor,Pca2_1,29,12
SeS_id4927_E-3.84.cif,SeS,-3.836,1.357,Solar / Visible,Semiconductor,P4/m,83,8
GeSb2Se7_id2205_E-3.84.cif,GeSb2Se7,-3.8356,0.604,IR / Narrow-Gap,Semiconductor,C2/m,12,20
KSb(SO13)2_id2874_E-3.83.cif,KSb(SO13)2,-3.8345,1.421,Solar / Visible,Semiconductor,P-3,147,30
InS5_id875_E-3.83.cif,InS5,-3.8344,0.444,IR / Narrow-Gap,Semiconductor,Aea2,41,24
InS3O_id3415_E-3.83.cif,InS3O,-3.8342,1.835,Solar / Visible,Semiconductor,P4/nmm,129,10
NaSnS_id1225_E-3.83.cif,NaSnS,-3.8336,2.019,Solar / Visible,Semiconductor,P4_32_12,96,12
BS12_id2011_E-3.83.cif,BS12,-3.8333,1.39,Solar / Visible,Semiconductor,I432,211,26
KSnO14_id1007_E-3.83.cif,KSnO14,-3.8287,0.808,IR / Narrow-Gap,Semiconductor,P321,150,16
TiZn4SnS8_id1908_E-3.82.cif,TiZn4SnS8,-3.8228,1.316,Solar / Visible,Semiconductor,P4/mmm,123,28
In4S7_id3982_E-3.82.cif,In4S7,-3.8214,0.233,IR / Narrow-Gap,Semiconductor,Im-3m,229,22
Ge(Te3S4)2_id1330_E-3.82.cif,Ge(Te3S4)2,-3.8202,0.064,IR / Narrow-Gap,Semiconductor,P6_3/mcm,193,30
CdS4_id2123_E-3.82.cif,CdS4,-3.8177,1.483,Solar / Visible,Semiconductor,I4_1/a,88,20
BaSnTe5S4N4O_id747_E-3.81.cif,BaSnTe5S4N4O,-3.8146,0.941,IR / Narrow-Gap,Semiconductor,P2_1/m,11,32
KTe(PO)2_id3370_E-3.81.cif,KTe(PO)2,-3.8142,2.021,Solar / Visible,Semiconductor,P3_221,154,18
SiS_id1321_E-3.81.cif,SiS,-3.8136,0.137,IR / Narrow-Gap,Semiconductor,P6_522,179,12
TeP2(Se2S)4_id2674_E-3.81.cif,TeP2(Se2S)4,-3.8129,0.141,IR / Narrow-Gap,Semiconductor,I-42d,122,60
SrO20_id677_E-3.81.cif,SrO20,-3.8107,1.222,Solar / Visible,Semiconductor,P4/n,85,42
In2O_id2762_E-3.81.cif,In2O,-3.8092,0.701,IR / Narrow-Gap,Semiconductor,Cmmm,65,12
ZnSiGe(SeS2)2_id392_E-3.81.cif,ZnSiGe(SeS2)2,-3.8091,1.535,Solar / Visible,Semiconductor,P-42_1m,113,18
LiSb5As3P_id4506_E-3.81.cif,LiSb5As3P,-3.8077,0.138,IR / Narrow-Gap,Semiconductor,P2_1,4,20
Ba(PO5)4_id1224_E-3.79.cif,Ba(PO5)4,-3.7947,0.19,IR / Narrow-Gap,Semiconductor,P6/mmm,191,25
Ga4Si3_id294_E-3.79.cif,Ga4Si3,-3.7928,0.1,IR / Narrow-Gap,Semiconductor,I-43d,220,28
S_id3579_E-3.79.cif,S,-3.7922,2.555,Wide-Gap Power/LED,Semiconductor,Cmmm,65,16
LiS6_id1689_E-3.79.cif,LiS6,-3.7912,1.036,Solar / Visible,Semiconductor,P6/mmm,191,14
LiCaZnO12_id878_E-3.79.cif,LiCaZnO12,-3.7864,0.392,IR / Narrow-Gap,Semiconductor,Cm,8,30
NaLiTiZnO4_id3783_E-3.78.cif,NaLiTiZnO4,-3.7839,2.021,Solar / Visible,Semiconductor,P4_322,95,32
BeZnSn2As2(SeO)2_id681_E-3.78.cif,BeZnSn2As2(SeO)2,-3.7834,1.413,Solar / Visible,Semiconductor,P-42_1m,113,20
Na5O4_id4716_E-3.78.cif,Na5O4,-3.7814,1.559,Solar / Visible,Semiconductor,Cmce,64,36
BO12_id3854_E-3.78.cif,BO12,-3.7805,1.321,Solar / Visible,Semiconductor,I432,211,26
BaTiAs_id2119_E-3.78.cif,BaTiAs,-3.7787,1.124,Solar / Visible,Semiconductor,I-43d,220,48
BaNa2Cd2SiTeO3_id1781_E-3.78.cif,BaNa2Cd2SiTeO3,-3.7768,1.33,Solar / Visible,Semiconductor,P-6m2,187,10
Zn2Si3O2_id4737_E-3.78.cif,Zn2Si3O2,-3.7751,1.277,Solar / Visible,Semiconductor,I-43d,220,56
Na(GeTe2)2_id2790_E-3.77.cif,Na(GeTe2)2,-3.7701,0.698,IR / Narrow-Gap,Semiconductor,P-42m,111,7
Ba4CaTeO4_id2066_E-3.77.cif,Ba4CaTeO4,-3.769,0.089,IR / Narrow-Gap,Semiconductor,P42_12,90,20
Li2Sn5(GeSe2)2_id1867_E-3.77.cif,Li2Sn5(GeSe2)2,-3.7671,0.932,IR / Narrow-Gap,Semiconductor,P-42m,111,13
Ga3Se2S5_id1031_E-3.77.cif,Ga3Se2S5,-3.7669,1.891,Solar / Visible,Semiconductor,P2_1,4,20
ZnSiAs6_id1231_E-3.77.cif,ZnSiAs6,-3.7667,0.702,IR / Narrow-Gap,Semiconductor,I-42d,122,32
K2NaSbS6_id4081_E-3.77.cif,K2NaSbS6,-3.7659,0.877,IR / Narrow-Gap,Semiconductor,R-3,148,30
Se2S3_id2768_E-3.77.cif,Se2S3,-3.765,1.592,Solar / Visible,Semiconductor,P2_12_12_1,19,20
Ba2As2PSe5_id1854_E-3.76.cif,Ba2As2PSe5,-3.7625,1.409,Solar / Visible,Semiconductor,P4_2/m,84,20
Li3(TeS2)2_id2497_E-3.76.cif,Li3(TeS2)2,-3.762,1.466,Solar / Visible,Semiconductor,Pnn2,34,18
Te3S4_id4609_E-3.76.cif,Te3S4,-3.7579,0.805,IR / Narrow-Gap,Semiconductor,P6_3/m,176,14
BaO16_id2140_E-3.76.cif,BaO16,-3.7555,1.494,Solar / Visible,Semiconductor,P6/mmm,191,17
BaLi2CaMg2Cd6(PN2)6_id619_E-3.75.cif,BaLi2CaMg2Cd6(PN2)6,-3.7471,0.598,IR / Narrow-Gap,Semiconductor,P321,150,30
In2SnTe2Se5_id3870_E-3.74.cif,In2SnTe2Se5,-3.7446,0.953,IR / Narrow-Gap,Semiconductor,Pbam,55,20
SeS_id1874_E-3.74.cif,SeS,-3.7412,1.801,Solar / Visible,Semiconductor,Pbca,61,16
SiAs2PSeS16_id786_E-3.74.cif,SiAs2PSeS16,-3.7408,1.775,Solar / Visible,Semiconductor,P2_1,4,42
Li(AlTe)4_id1681_E-3.74.cif,Li(AlTe)4,-3.7385,0.927,IR / Narrow-Gap,Semiconductor,P-42m,111,9
SeS_id221_E-3.74.cif,SeS,-3.7379,1.509,Solar / Visible,Semiconductor,Pbca,61,16
SrAl3O16_id2569_E-3.74.cif,SrAl3O16,-3.7353,0.16,IR / Narrow-Gap,Semiconductor,Im-3,204,40
BaCaAs2O11_id270_E-3.73.cif,BaCaAs2O11,-3.735,3.159,Wide-Gap Power/LED,Semiconductor,P-3m1,164,15
TeAs3SO_id2987_E-3.73.cif,TeAs3SO,-3.7336,0.094,IR / Narrow-Gap,Semiconductor,Cmc2_1,36,24
ZnN_id1045_E-3.73.cif,ZnN,-3.729,0.513,IR / Narrow-Gap,Semiconductor,Pbca,61,16
Si2Ge2As5P2_id235_E-3.73.cif,Si2Ge2As5P2,-3.7288,0.873,IR / Narrow-Gap,Semiconductor,P4_2mc,105,22
K2Te4SeS4_id4748_E-3.73.cif,K2Te4SeS4,-3.7277,0.818,IR / Narrow-Gap,Semiconductor,Cccm,66,44
MgSeS_id3249_E-3.73.cif,MgSeS,-3.7276,0.725,IR / Narrow-Gap,Semiconductor,Pca2_1,29,12
Al3ZnGa2O7_id509_E-3.73.cif,Al3ZnGa2O7,-3.7263,2.986,Wide-Gap Power/LED,Semiconductor,Ima2,46,52
MgS8_id932_E-3.72.cif,MgS8,-3.7243,0.084,IR / Narrow-Gap,Semiconductor,P-42_1m,113,18
K2NaS10_id4043_E-3.72.cif,K2NaS10,-3.7225,1.264,Solar / Visible,Semiconductor,P-1,2,26
LiSe_id1243_E-3.72.cif,LiSe,-3.722,0.694,IR / Narrow-Gap,Semiconductor,I-42d,122,16
Li(TeAs)2_id1435_E-3.72.cif,Li(TeAs)2,-3.7216,0.746,IR / Narrow-Gap,Semiconductor,C2/c,15,20
K2Na3O6_id3943_E-3.72.cif,K2Na3O6,-3.7208,1.944,Solar / Visible,Semiconductor,Cmce,64,44
KO4_id172_E-3.72.cif,KO4,-3.7202,0.68,IR / Narrow-Gap,Semiconductor,P4nc,104,40
Al2GaGeTe6_id647_E-3.72.cif,Al2GaGeTe6,-3.719,1.198,Solar / Visible,Semiconductor,P2_12_12,18,20
CdSbSeS_id391_E-3.72.cif,CdSbSeS,-3.7159,1.11,Solar / Visible,Semiconductor,P4/nmm,129,8
CaSi_id3851_E-3.72.cif,CaSi,-3.7154,0.491,IR / Narrow-Gap,Semiconductor,P6_3/mmc,194,8
SO13_id4934_E-3.71.cif,SO13,-3.7133,0.93,IR / Narrow-Gap,Semiconductor,Pba2,32,28
SbAsS13_id3628_E-3.71.cif,SbAsS13,-3.7121,1.662,Solar / Visible,Semiconductor,P2/m,10,15
Cd(GeSe4)2_id2270_E-3.71.cif,Cd(GeSe4)2,-3.7108,0.646,IR / Narrow-Gap,Semiconductor,P-42m,111,11
K2InSnSe4_id4438_E-3.71.cif,K2InSnSe4,-3.7105,0.709,IR / Narrow-Gap,Semiconductor,I-42d,122,32
K4Li3O4_id2903_E-3.71.cif,K4Li3O4,-3.7083,1.807,Solar / Visible,Semiconductor,Pm-3n,223,22
LiTeAsS_id246_E-3.71.cif,LiTeAsS,-3.7066,0.731,IR / Narrow-Gap,Semiconductor,Cmc2_1,36,16
Se2S19_id1246_E-3.70.cif,Se2S19,-3.6983,1.56,Solar / Visible,Semiconductor,Pc,7,42
Al4InTe4_id4628_E-3.70.cif,Al4InTe4,-3.6979,0.369,IR / Narrow-Gap,Semiconductor,P-42m,111,9
Sb2TeSeS3_id631_E-3.70.cif,Sb2TeSeS3,-3.6977,0.123,IR / Narrow-Gap,Semiconductor,P2_1/c,14,28
Li3Ca2Sn2(GeO)2_id3186_E-3.70.cif,Li3Ca2Sn2(GeO)2,-3.6965,0.307,IR / Narrow-Gap,Semiconductor,P4/mnc,128,44
ZnO3_id4725_E-3.70.cif,ZnO3,-3.6953,3.388,Wide-Gap Power/LED,Semiconductor,P-42_1m,113,16
Li2CdGeSe4_id389_E-3.69.cif,Li2CdGeSe4,-3.6913,1.297,Solar / Visible,Semiconductor,I-42d,122,32
LiSn2BSb4Te4As5SeS_id642_E-3.69.cif,LiSn2BSb4Te4As5SeS,-3.6889,0.088,IR / Narrow-Gap,Semiconductor,P2_1,4,38
S_id3059_E-3.69.cif,S,-3.6877,2.29,Wide-Gap Power/LED,Semiconductor,Pc,7,42
AlZn5Ga2(S3O7)2_id2265_E-3.69.cif,AlZn5Ga2(S3O7)2,-3.6854,0.284,IR / Narrow-Gap,Semiconductor,Pnn2,34,56
BeZn(SeO)2_id251_E-3.68.cif,BeZn(SeO)2,-3.6848,0.58,IR / Narrow-Gap,Semiconductor,P3_221,154,18
SeO_id2792_E-3.68.cif,SeO,-3.6842,2.098,Solar / Visible,Semiconductor,P4_12_12,92,16
CaZnCd2O2_id4378_E-3.68.cif,CaZnCd2O2,-3.6805,0.842,IR / Narrow-Gap,Semiconductor,P4_2/mmc,131,12
AsSe2_id418_E-3.68.cif,AsSe2,-3.6798,1.883,Solar / Visible,Semiconductor,P4_2mc,105,6
NaIn2GaSnSeO4_id321_E-3.68.cif,NaIn2GaSnSeO4,-3.6774,1.227,Solar / Visible,Semiconductor,Pm,6,20
Na4Li2Zn(SbO6)2_id2993_E-3.68.cif,Na4Li2Zn(SbO6)2,-3.6761,0.212,IR / Narrow-Gap,Semiconductor,I222,23,42
SrLiSb4_id1691_E-3.67.cif,SrLiSb4,-3.673,0.286,IR / Narrow-Gap,Semiconductor,I4_1/a,88,24
Cd(AsSe2)2_id2350_E-3.67.cif,Cd(AsSe2)2,-3.6729,0.159,IR / Narrow-Gap,Semiconductor,P-42m,111,7
NaMgSc3InSn2Te_id4015_E-3.67.cif,NaMgSc3InSn2Te,-3.6727,0.24,IR / Narrow-Gap,Semiconductor,P2_1/m,11,18
Ga2Te2As_id2641_E-3.67.cif,Ga2Te2As,-3.6725,1.035,Solar / Visible,Semiconductor,P3_221,154,15
S(NO2)2_id4335_E-3.67.cif,S(NO2)2,-3.6678,1.276,Solar / Visible,Semiconductor,Fd-3m,227,56
ScZn2Te2S4(NO2)2_id1337_E-3.67.cif,ScZn2Te2S4(NO2)2,-3.6655,1.961,Solar / Visible,Semiconductor,Pccn,56,60
AlCd2Ge(AsS)4_id4909_E-3.66.cif,AlCd2Ge(AsS)4,-3.6645,1.694,Solar / Visible,Semiconductor,I-42m,121,24
Na5LiIn(Te2O)4_id1575_E-3.66.cif,Na5LiIn(Te2O)4,-3.6644,0.206,IR / Narrow-Gap,Semiconductor,I222,23,38
AlGa3Te4(Se5S2)2_id4211_E-3.66.cif,AlGa3Te4(Se5S2)2,-3.662,0.903,IR / Narrow-Gap,Semiconductor,C2,5,44
MgGeTeS2_id3129_E-3.66.cif,MgGeTeS2,-3.661,1.446,Solar / Visible,Semiconductor,Aea2,41,40
TeS_id1869_E-3.66.cif,TeS,-3.6609,0.926,IR / Narrow-Gap,Semiconductor,Pbca,61,16
NaS2_id3998_E-3.66.cif,NaS2,-3.6594,2.393,Wide-Gap Power/LED,Semiconductor,P6/mcc,192,36
Li2Zn3O8_id1738_E-3.66.cif,Li2Zn3O8,-3.6569,2.223,Wide-Gap Power/LED,Semiconductor,Cccm,66,52
SrLiCaSn2Te4As_id703_E-3.66.cif,SrLiCaSn2Te4As,-3.6564,0.828,IR / Narrow-Gap,Semiconductor,I222,23,20
LiGaTe4PS2_id4542_E-3.66.cif,LiGaTe4PS2,-3.6562,0.446,IR / Narrow-Gap,Semiconductor,Pcca,54,36
TeS_id3762_E-3.65.cif,TeS,-3.6546,0.628,IR / Narrow-Gap,Semiconductor,Pbca,61,16
Mg2SeS2_id4108_E-3.65.cif,Mg2SeS2,-3.654,2.051,Solar / Visible,Semiconductor,Pn-3m,224,10
Li10Ga(PO2)2_id3508_E-3.65.cif,Li10Ga(PO2)2,-3.6536,2.245,Wide-Gap Power/LED,Semiconductor,P2/c,13,34
K2Ge(Se3S)4_id223_E-3.65.cif,K2Ge(Se3S)4,-3.6527,0.526,IR / Narrow-Gap,Semiconductor,P-42m,111,19
MgAl3(SeS2)2_id2159_E-3.65.cif,MgAl3(SeS2)2,-3.6515,0.091,IR / Narrow-Gap,Semiconductor,P-42_1m,113,20
In6Sn7O12_id1601_E-3.65.cif,In6Sn7O12,-3.6505,1.338,Solar / Visible,Semiconductor,I23,197,50
Li2GaS4_id700_E-3.65.cif,Li2GaS4,-3.6502,3.187,Wide-Gap Power/LED,Semiconductor,P1,1,28
SrLi2PO_id1483_E-3.64.cif,SrLi2PO,-3.6442,1.266,Solar / Visible,Semiconductor,P4_2/mmc,131,10
KLi4SbAsS4_id1496_E-3.64.cif,KLi4SbAsS4,-3.644,1.53,Solar / Visible,Semiconductor,I222,23,22
LiSiSnGeAsP2(Se3S4)2_id4717_E-3.64.cif,LiSiSnGeAsP2(Se3S4)2,-3.6434,0.59,IR / Narrow-Gap,Semiconductor,P2_1,4,42
TiZn4GaO4_id4544_E-3.64.cif,TiZn4GaO4,-3.6405,0.966,IR / Narrow-Gap,Semiconductor,Cmmm,65,20
GaO6_id2804_E-3.64.cif,GaO6,-3.6369,0.137,IR / Narrow-Gap,Semiconductor,P6_3/m,176,14
ZnTePS_id785_E-3.64.cif,ZnTePS,-3.6358,0.92,IR / Narrow-Gap,Semiconductor,P6_4,172,24
Mg2ScTe6O_id3310_E-3.64.cif,Mg2ScTe6O,-3.6354,0.682,IR / Narrow-Gap,Semiconductor,P1,1,40
MgScIn(SiS2)3_id1955_E-3.63.cif,MgScIn(SiS2)3,-3.6335,0.535,IR / Narrow-Gap,Semiconductor,P-31c,163,24
KNa2Sr2Ca2B2SbO30_id4282_E-3.63.cif,KNa2Sr2Ca2B2SbO30,-3.6322,2.11,Solar / Visible,Semiconductor,P-1,2,40
NaZn(AsS)2_id659_E-3.63.cif,NaZn(AsS)2,-3.6308,1.389,Solar / Visible,Semiconductor,I4_122,98,24
Sn(Te2Se)2_id3160_E-3.63.cif,Sn(Te2Se)2,-3.6294,0.307,IR / Narrow-Gap,Semiconductor,I-42d,122,28
K2ZnSi2TeAs4_id1839_E-3.62.cif,K2ZnSi2TeAs4,-3.6181,0.531,IR / Narrow-Gap,Semiconductor,I4_1/a,88,40
Ca4CN2_id1310_E-3.61.cif,Ca4CN2,-3.613,1.027,Solar / Visible,Semiconductor,P4/mnc,128,28
S_id3890_E-3.61.cif,S,-3.6097,1.118,Solar / Visible,Semiconductor,Pccn,56,12
KAs3O2_id4359_E-3.61.cif,KAs3O2,-3.6087,0.625,IR / Narrow-Gap,Semiconductor,I4_1/amd,141,24
LiZnS2_id4948_E-3.61.cif,LiZnS2,-3.6082,0.383,IR / Narrow-Gap,Semiconductor,P3_221,154,12
Ba(LiS)4_id3225_E-3.61.cif,Ba(LiS)4,-3.6073,3.247,Wide-Gap Power/LED,Semiconductor,I-4c2,120,36
Ga2SnTe4_id2342_E-3.61.cif,Ga2SnTe4,-3.6071,0.094,IR / Narrow-Gap,Semiconductor,P-42m,111,7
TeSe2S_id1394_E-3.61.cif,TeSe2S,-3.6059,0.674,IR / Narrow-Gap,Semiconductor,P4/m,83,16
Li2As(PSe)2_id1942_E-3.60.cif,Li2As(PSe)2,-3.6012,2.503,Wide-Gap Power/LED,Semiconductor,P-42_1m,113,14
Li4Sn2Sb2O3_id2027_E-3.60.cif,Li4Sn2Sb2O3,-3.6005,1.01,Solar / Visible,Semiconductor,Pccn,56,44
GaSbTeSe7S2_id1538_E-3.60.cif,GaSbTeSe7S2,-3.6,0.963,IR / Narrow-Gap,Semiconductor,P2_1,4,24
Al2Cd(GaSe2)2_id1825_E-3.60.cif,Al2Cd(GaSe2)2,-3.5974,1.603,Solar / Visible,Semiconductor,P-42m,111,9
O2_id2628_E-3.60.cif,O2,-3.5974,1.375,Solar / Visible,Semiconductor,P1,1,48
K2Te2AsP3S2_id2206_E-3.60.cif,K2Te2AsP3S2,-3.5953,1.11,Solar / Visible,Semiconductor,Pcca,54,40
K2NaB6_id7_E-3.59.cif,K2NaB6,-3.5894,1.546,Solar / Visible,Semiconductor,P-3c1,165,36
KTiBeAl_id3193_E-3.59.cif,KTiBeAl,-3.5879,2.375,Wide-Gap Power/LED,Semiconductor,Cmme,67,16
AlSiGePSe_id4731_E-3.58.cif,AlSiGePSe,-3.5824,1.07,Solar / Visible,Semiconductor,P6_522,179,30
BeZn2SiO8_id4514_E-3.57.cif,BeZn2SiO8,-3.573,2.497,Wide-Gap Power/LED,Semiconductor,P-42c,112,24
AlZnSi2Ge_id1711_E-3.57.cif,AlZnSi2Ge,-3.5675,0.415,IR / Narrow-Gap,Semiconductor,P-62m,189,15
K9Na5LiCa2O22_id4129_E-3.57.cif,K9Na5LiCa2O22,-3.5659,2.212,Wide-Gap Power/LED,Semiconductor,P1,1,39
Li4TeSeS_id4588_E-3.56.cif,Li4TeSeS,-3.5635,1.697,Solar / Visible,Semiconductor,Aea2,41,56
GeSe4_id1157_E-3.56.cif,GeSe4,-3.5621,0.681,IR / Narrow-Gap,Semiconductor,P-42_1c,114,10
MgInSn(TeSe)4_id4192_E-3.56.cif,MgInSn(TeSe)4,-3.5593,1.201,Solar / Visible,Semiconductor,I222,23,22
Be4Sb3_id4500_E-3.56.cif,Be4Sb3,-3.5581,0.095,IR / Narrow-Gap,Semiconductor,I-43d,220,28
LiSbTe_id705_E-3.56.cif,LiSbTe,-3.5567,0.821,IR / Narrow-Gap,Semiconductor,Ibca,73,24
NaAs2_id297_E-3.56.cif,NaAs2,-3.5566,1.172,Solar / Visible,Semiconductor,P4_2/m,84,18
Sn(BS5)2_id3526_E-3.56.cif,Sn(BS5)2,-3.5562,0.312,IR / Narrow-Gap,Semiconductor,Cccm,66,52
InSn2(TeSe2)3_id1422_E-3.56.cif,InSn2(TeSe2)3,-3.5561,0.138,IR / Narrow-Gap,Semiconductor,P6mm,183,12
Sn2Se19S2_id1305_E-3.55.cif,Sn2Se19S2,-3.5522,1.187,Solar / Visible,Semiconductor,Pba2,32,46
Sn5Ge2_id1092_E-3.55.cif,Sn5Ge2,-3.5499,1.656,Solar / Visible,Semiconductor,P1,1,42
ZnGaP2_id2168_E-3.55.cif,ZnGaP2,-3.5484,1.761,Solar / Visible,Semiconductor,Pca2_1,29,16
AlSbTe2_id954_E-3.55.cif,AlSbTe2,-3.5477,1.112,Solar / Visible,Semiconductor,Aea2,41,32
K6Li6PO6_id442_E-3.54.cif,K6Li6PO6,-3.5439,2.555,Wide-Gap Power/LED,Semiconductor,Pm-3,200,19
Na4Li3TeO4_id4657_E-3.54.cif,Na4Li3TeO4,-3.5418,1.532,Solar / Visible,Semiconductor,P4_2/mcm,132,24
KS_id1087_E-3.54.cif,KS,-3.5381,1.851,Solar / Visible,Semiconductor,Pnma,62,24
KInO50_id1458_E-3.53.cif,KInO50,-3.5348,1.722,Solar / Visible,Semiconductor,P-3,147,52
K2Na7Ga2TeO28_id2708_E-3.53.cif,K2Na7Ga2TeO28,-3.5342,1.025,Solar / Visible,Semiconductor,P-1,2,40
Ba4Ca4ScO4_id3716_E-3.53.cif,Ba4Ca4ScO4,-3.5267,0.283,IR / Narrow-Gap,Semiconductor,P-42_1c,114,26
Sb2AsP(SeS)6_id4627_E-3.52.cif,Sb2AsP(SeS)6,-3.5227,2.198,Solar / Visible,Semiconductor,C2,5,32
Li4MgAl2Ga2(TeS)4_id3299_E-3.52.cif,Li4MgAl2Ga2(TeS)4,-3.5214,1.3,Solar / Visible,Semiconductor,P-42m,111,17
LiSn5_id4331_E-3.52.cif,LiSn5,-3.5173,0.071,IR / Narrow-Gap,Semiconductor,P4/mmm,123,6
Li3ZnIn4O8_id4292_E-3.52.cif,Li3ZnIn4O8,-3.5171,1.475,Solar / Visible,Semiconductor,P1,1,16
Be2ZnTe4_id3972_E-3.52.cif,Be2ZnTe4,-3.5158,1.734,Solar / Visible,Semiconductor,P-42m,111,7
Mg2Zn2CdIn2Ga2(SN3)2_id3872_E-3.51.cif,Mg2Zn2CdIn2Ga2(SN3)2,-3.5146,1.013,Solar / Visible,Semiconductor,P3_121,152,51
Si2O5_id794_E-3.51.cif,Si2O5,-3.5135,2.128,Solar / Visible,Semiconductor,P6_122,178,42
As_id608_E-3.51.cif,As,-3.5095,1.928,Solar / Visible,Semiconductor,I4/mmm,139,4
MgAlPS_id3826_E-3.51.cif,MgAlPS,-3.5094,0.681,IR / Narrow-Gap,Semiconductor,P6_522,179,24
Al2Zn2Sn(SeS)4_id4753_E-3.51.cif,Al2Zn2Sn(SeS)4,-3.5085,1.429,Solar / Visible,Semiconductor,P-42m,111,13
ZnSiTe2(SeS)2_id185_E-3.50.cif,ZnSiTe2(SeS)2,-3.5036,1.231,Solar / Visible,Semiconductor,Pnn2,34,16
Ca(GaN)3_id1413_E-3.50.cif,Ca(GaN)3,-3.5004,2.047,Solar / Visible,Semiconductor,P6_3/m,176,14
LiSi2SnGeSb2PSe6S5_id4747_E-3.50.cif,LiSi2SnGeSb2PSe6S5,-3.4996,0.828,IR / Narrow-Gap,Semiconductor,P1,1,38
Al2ZnTe4_id3920_E-3.50.cif,Al2ZnTe4,-3.4991,0.274,IR / Narrow-Gap,Semiconductor,P-42m,111,7
K2BaZn2CdO20_id1886_E-3.50.cif,K2BaZn2CdO20,-3.4978,2.731,Wide-Gap Power/LED,Semiconductor,P-3,147,26
KSe8_id2163_E-3.49.cif,KSe8,-3.4904,1.347,Solar / Visible,Semiconductor,Cccm,66,36
Si2SnGeS_id4047_E-3.49.cif,Si2SnGeS,-3.4888,0.543,IR / Narrow-Gap,Semiconductor,P6_522,179,30
LiBP2Se14S3_id663_E-3.49.cif,LiBP2Se14S3,-3.4888,1.708,Solar / Visible,Semiconductor,P1,1,21
Mg2AlS4_id2307_E-3.49.cif,Mg2AlS4,-3.4877,2.448,Wide-Gap Power/LED,Semiconductor,Aea2,41,28
Ti2Zn3O_id1356_E-3.49.cif,Ti2Zn3O,-3.4866,0.944,IR / Narrow-Gap,Semiconductor,P3_221,154,18
Be2Sb_id1658_E-3.49.cif,Be2Sb,-3.4854,0.505,IR / Narrow-Gap,Semiconductor,Pbcn,60,12
Na2AsSe2_id485_E-3.48.cif,Na2AsSe2,-3.4841,0.393,IR / Narrow-Gap,Semiconductor,Cmmm,65,10
K3Zn2Ge(Te2O7)2_id548_E-3.48.cif,K3Zn2Ge(Te2O7)2,-3.4828,1.786,Solar / Visible,Semiconductor,P2_12_12,18,48
K2Ba3O3_id3849_E-3.48.cif,K2Ba3O3,-3.4799,0.261,IR / Narrow-Gap,Semiconductor,Pn-3m,224,16
Se_id2574_E-3.48.cif,Se,-3.4773,0.832,IR / Narrow-Gap,Semiconductor,C2,5,8
MgGa4Si2(GeS2)2_id2211_E-3.48.cif,MgGa4Si2(GeS2)2,-3.4772,1.672,Solar / Visible,Semiconductor,P-42m,111,13
ZnTeSe3S16_id2633_E-3.48.cif,ZnTeSe3S16,-3.4754,1.396,Solar / Visible,Semiconductor,Pc,7,42
ZnN_id4087_E-3.47.cif,ZnN,-3.4743,0.164,IR / Narrow-Gap,Semiconductor,P6_222,180,12
GaTe_id3748_E-3.47.cif,GaTe,-3.472,0.775,IR / Narrow-Gap,Semiconductor,Aea2,41,16
SnSe3_id4123_E-3.47.cif,SnSe3,-3.4719,1.227,Solar / Visible,Semiconductor,Iba2,45,16
Se_id2999_E-3.46.cif,Se,-3.4632,1.068,Solar / Visible,Semiconductor,Pbca,61,16
Li13(GaO12)3_id2970_E-3.46.cif,Li13(GaO12)3,-3.4622,1.653,Solar / Visible,Semiconductor,P1,1,52
ZnGeO_id203_E-3.46.cif,ZnGeO,-3.4597,0.991,IR / Narrow-Gap,Semiconductor,P4_2/mmc,131,12
TeSe3_id4537_E-3.46.cif,TeSe3,-3.4592,1.001,Solar / Visible,Semiconductor,Aem2,39,16
KNaCaTe6_id2033_E-3.46.cif,KNaCaTe6,-3.4579,0.559,IR / Narrow-Gap,Semiconductor,P312,149,9
Na2LiCd5In4(SnO4)2_id4777_E-3.46.cif,Na2LiCd5In4(SnO4)2,-3.456,0.227,IR / Narrow-Gap,Semiconductor,P-42_1c,114,44
