file_name,original_file,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
SiAs2PSeS16_id786_Final_E-4.44.cif,SiAs2PSeS16_id786_E-3.74.cif,SiAs2PSeS16,-4.4377,1.127,Semiconductor,P2_1,4,42
KNaCdSbAs2PSNO_id3789_Final_E-4.44.cif,KNaCdSbAs2PSNO_id3789_E-4.01.cif,KNaCdSbAs2PSNO,-4.4372,1.06,Semiconductor,Cc,9,40
As_id1788_Final_E-4.43.cif,As_id1788_E-4.34.cif,As,-4.4307,0.835,Semiconductor,Ia-3,206,56
GeAs6Se_id1064_Final_E-4.43.cif,GeAs6Se_id1064_E-3.84.cif,GeAs6Se,-4.4288,0.647,Semiconductor,P1,1,32
KLiO2_id4541_Final_E-4.43.cif,KLiO2_id4541_E-4.31.cif,KLiO2,-4.4259,0.937,Semiconductor,I4_122,98,16
SrLiP2(SeS)4_id4336_Final_E-4.42.cif,SrLiP2(SeS)4_id4336_E-4.17.cif,SrLiP2(SeS)4,-4.4212,0.541,Semiconductor,I-42d,122,48
LiCdO6_id4942_Final_E-4.42.cif,LiCdO6_id4942_E-3.14.cif,LiCdO6,-4.4191,0.678,Semiconductor,P1,1,16
As_id2318_Final_E-4.42.cif,As_id2318_E-4.37.cif,As,-4.4177,0.022,Metal,C2/c,15,16
KLi(SnS2)2_id1455_Final_E-4.42.cif,KLi(SnS2)2_id1455_E-4.24.cif,KLi(SnS2)2,-4.4175,0.062,Semiconductor,I2_12_12_1,24,32
GeAs7Se4_id2499_Final_E-4.42.cif,GeAs7Se4_id2499_E-4.11.cif,GeAs7Se4,-4.4174,0.964,Semiconductor,P1,1,48
O2_id4011_Final_E-4.41.cif,O2_id4011_E-4.27.cif,O2,-4.4122,1.511,Semiconductor,Pba2,32,22
O2_id3917_Final_E-4.41.cif,O2_id3917_E-3.87.cif,O2,-4.411,1.745,Semiconductor,Pc,7,42
Ba2As2PSe5_id1854_Final_E-4.41.cif,Ba2As2PSe5_id1854_E-3.76.cif,Ba2As2PSe5,-4.411,1.277,Semiconductor,P-1,2,20
LiAl2Si(TeS)2_id3041_Final_E-4.41.cif,LiAl2Si(TeS)2_id3041_E-4.17.cif,LiAl2Si(TeS)2,-4.4105,1.386,Semiconductor,Pcca,54,32
K(GaS2)2_id3921_Final_E-4.41.cif,K(GaS2)2_id3921_E-4.33.cif,K(GaS2)2,-4.4088,0.0,Metal,I4_122,98,28
KO4_id172_Final_E-4.41.cif,KO4_id172_E-3.72.cif,KO4,-4.4071,2.202,Semiconductor,P4nc,104,40
Zn2Cd(GaO2)2_id2312_Final_E-4.40.cif,Zn2Cd(GaO2)2_id2312_E-2.57.cif,Zn2Cd(GaO2)2,-4.4034,0.731,Semiconductor,P4_2/m,84,18
SrO20_id677_Final_E-4.40.cif,SrO20_id677_E-3.81.cif,SrO20,-4.399,0.0,Metal,P-1,2,42
LiSi2As_id3798_Final_E-4.40.cif,LiSi2As_id3798_E-4.03.cif,LiSi2As,-4.3986,1.082,Semiconductor,P4_32_12,96,16
In3P5S19_id4847_Final_E-4.39.cif,In3P5S19_id4847_E-2.91.cif,In3P5S19,-4.3944,1.295,Semiconductor,P1,1,27
GeAs2S_id1388_Final_E-4.39.cif,GeAs2S_id1388_E-4.15.cif,GeAs2S,-4.394,0.0,Metal,Pm,6,4
Li3Ca2Sn2(GeO)2_id3186_Final_E-4.39.cif,Li3Ca2Sn2(GeO)2_id3186_E-3.70.cif,Li3Ca2Sn2(GeO)2,-4.3919,0.1,Semiconductor,P-1,2,44
PS9_id3430_Final_E-4.39.cif,PS9_id3430_E-4.06.cif,PS9,-4.3918,0.481,Semiconductor,Pcc2,27,40
KCdO6_id3208_Final_E-4.39.cif,KCdO6_id3208_E-2.86.cif,KCdO6,-4.3864,2.011,Semiconductor,P1,1,16
CdP4_id3619_Final_E-4.39.cif,CdP4_id3619_E-3.12.cif,CdP4,-4.3855,0.0,Metal,P1,1,10
KGaPS2_id3589_Final_E-4.38.cif,KGaPS2_id3589_E-4.07.cif,KGaPS2,-4.384,2.317,Semiconductor,P1,1,15
Na3Li3S4O3_id3375_Final_E-4.38.cif,Na3Li3S4O3_id3375_E-3.03.cif,Na3Li3S4O3,-4.3839,2.156,Semiconductor,P-1,2,26
NaMgSc3InSn2Te_id4015_Final_E-4.38.cif,NaMgSc3InSn2Te_id4015_E-3.67.cif,NaMgSc3InSn2Te,-4.3786,0.0,Metal,P2_1/m,11,18
CSe5S2_id2454_Final_E-4.38.cif,CSe5S2_id2454_E-3.42.cif,CSe5S2,-4.3771,0.958,Semiconductor,P-1,2,16
Sb3S2_id2690_Final_E-4.37.cif,Sb3S2_id2690_E-4.20.cif,Sb3S2,-4.3741,0.376,Semiconductor,P1,1,10
CaZnO2_id329_Final_E-4.37.cif,CaZnO2_id329_E-4.06.cif,CaZnO2,-4.3733,2.818,Semiconductor,I4/mcm,140,16
NaLi2AlGeP2O_id4719_Final_E-4.37.cif,NaLi2AlGeP2O_id4719_E-3.91.cif,NaLi2AlGeP2O,-4.3707,1.442,Semiconductor,P4_322,95,32
NaZnO2_id1290_Final_E-4.37.cif,NaZnO2_id1290_E-3.09.cif,NaZnO2,-4.3696,0.34,Semiconductor,P1,1,16
AlSe_id4734_Final_E-4.37.cif,AlSe_id4734_E-4.15.cif,AlSe,-4.3691,1.858,Semiconductor,Pca2_1,29,8
BeAs_id1897_Final_E-4.37.cif,BeAs_id1897_E-3.89.cif,BeAs,-4.3661,1.332,Semiconductor,C222_1,20,16
SbAsS18O_id2721_Final_E-4.36.cif,SbAsS18O_id2721_E-4.06.cif,SbAsS18O,-4.3592,0.455,Semiconductor,P1,1,21
Li2Zn2Sb2O3_id2390_Final_E-4.36.cif,Li2Zn2Sb2O3_id2390_E-3.32.cif,Li2Zn2Sb2O3,-4.3561,0.855,Semiconductor,P2_1/c,14,36
KLi2(TeO)4_id412_Final_E-4.36.cif,KLi2(TeO)4_id412_E-4.21.cif,KLi2(TeO)4,-4.356,0.946,Semiconductor,C2,5,22
Ca2Sn3(Te2S)2_id3587_Final_E-4.36.cif,Ca2Sn3(Te2S)2_id3587_E-3.44.cif,Ca2Sn3(Te2S)2,-4.3555,0.98,Semiconductor,P1,1,22
As2PS8_id2071_Final_E-4.35.cif,As2PS8_id2071_E-4.07.cif,As2PS8,-4.3548,1.604,Semiconductor,Pmn2_1,31,22
Li4BP10(NO)4_id4404_Final_E-4.35.cif,Li4BP10(NO)4_id4404_E-3.18.cif,Li4BP10(NO)4,-4.3505,0.796,Semiconductor,P1,1,46
O2_id2775_Final_E-4.35.cif,O2_id2775_E-3.38.cif,O2,-4.3496,0.26,Semiconductor,Pba2,32,22
Li4Mg3(S4N)2_id4309_Final_E-4.35.cif,Li4Mg3(S4N)2_id4309_E-2.61.cif,Li4Mg3(S4N)2,-4.3464,2.085,Semiconductor,P2_1,4,34
O2_id2146_Final_E-4.34.cif,O2_id2146_E-4.17.cif,O2,-4.3439,1.114,Semiconductor,Pba2,32,28
Cd(SiSe2)2_id835_Final_E-4.33.cif,Cd(SiSe2)2_id835_E-4.30.cif,Cd(SiSe2)2,-4.3341,1.664,Semiconductor,P-42m,111,7
ZnSiGe(SeS2)2_id392_Final_E-4.33.cif,ZnSiGe(SeS2)2_id392_E-3.81.cif,ZnSiGe(SeS2)2,-4.331,0.814,Semiconductor,P-42_1m,113,18
KSbS12_id1668_Final_E-4.33.cif,KSbS12_id1668_E-4.19.cif,KSbS12,-4.3304,0.706,Semiconductor,C2/c,15,56
TeAs3PSe_id4744_Final_E-4.32.cif,TeAs3PSe_id4744_E-4.18.cif,TeAs3PSe,-4.3226,0.924,Semiconductor,Pca2_1,29,24
CdN_id433_Final_E-4.32.cif,CdN_id433_E-2.36.cif,CdN,-4.3169,1.386,Semiconductor,P2/m,10,8
Sb(AsSe)2_id2914_Final_E-4.31.cif,Sb(AsSe)2_id2914_E-4.30.cif,Sb(AsSe)2,-4.3137,0.78,Semiconductor,Pcca,54,20
KNa2Se3(SO)3_id4409_Final_E-4.31.cif,KNa2Se3(SO)3_id4409_E-4.22.cif,KNa2Se3(SO)3,-4.3063,1.144,Semiconductor,P1,1,12
BAs12_id2362_Final_E-4.31.cif,BAs12_id2362_E-4.08.cif,BAs12,-4.3057,0.0,Metal,I422,97,26
K3NaO6_id4503_Final_E-4.31.cif,K3NaO6_id4503_E-3.18.cif,K3NaO6,-4.3052,0.0,Metal,P1,1,40
KBe2BAs2_id1119_Final_E-4.30.cif,KBe2BAs2_id1119_E-1.90.cif,KBe2BAs2,-4.3022,0.667,Semiconductor,P1,1,18
LiMg(InS2)2_id2685_Final_E-4.30.cif,LiMg(InS2)2_id2685_E-4.16.cif,LiMg(InS2)2,-4.2994,1.984,Semiconductor,I-42m,121,16
LiMgS4_id1655_Final_E-4.29.cif,LiMgS4_id1655_E-2.17.cif,LiMgS4,-4.2917,2.496,Semiconductor,P-1,2,48
KSnS3_id2981_Final_E-4.29.cif,KSnS3_id2981_E-3.45.cif,KSnS3,-4.2915,0.0,Metal,Cmc2_1,36,20
GeS6_id2263_Final_E-4.29.cif,GeS6_id2263_E-4.05.cif,GeS6,-4.29,0.666,Semiconductor,Fdd2,43,28
KMg(GaS2)2_id3845_Final_E-4.28.cif,KMg(GaS2)2_id3845_E-4.03.cif,KMg(GaS2)2,-4.2825,2.356,Semiconductor,Fdd2,43,32
Ba(PO5)4_id1224_Final_E-4.28.cif,Ba(PO5)4_id1224_E-3.79.cif,Ba(PO5)4,-4.2806,0.0,Metal,P1,1,25
GeAs3Se4_id2495_Final_E-4.28.cif,GeAs3Se4_id2495_E-4.00.cif,GeAs3Se4,-4.2799,0.0,Metal,P1,1,8
SbAsS13_id3628_Final_E-4.28.cif,SbAsS13_id3628_E-3.71.cif,SbAsS13,-4.2772,1.041,Semiconductor,P1,1,15
K3O4_id3771_Final_E-4.28.cif,K3O4_id3771_E-3.23.cif,K3O4,-4.276,0.0,Metal,P1,1,21
KLi4Ga6AsPO8_id3658_Final_E-4.27.cif,KLi4Ga6AsPO8_id3658_E-4.00.cif,KLi4Ga6AsPO8,-4.2667,1.713,Semiconductor,P1,1,42
Al2ZnAs8(PS2)2_id1569_Final_E-4.26.cif,Al2ZnAs8(PS2)2_id1569_E-4.05.cif,Al2ZnAs8(PS2)2,-4.2637,0.0,Metal,P1,1,17
GaSnAsSe2S_id2016_Final_E-4.26.cif,GaSnAsSe2S_id2016_E-3.19.cif,GaSnAsSe2S,-4.2554,1.154,Semiconductor,P1,1,12
SrTe_id349_Final_E-4.25.cif,SrTe_id349_E-3.11.cif,SrTe,-4.2541,1.227,Semiconductor,P4/m,83,8
NaZnO2_id914_Final_E-4.25.cif,NaZnO2_id914_E-4.25.cif,NaZnO2,-4.2518,1.268,Semiconductor,I4_122,98,16
Na2CdSe3(S4O)3_id4385_Final_E-4.25.cif,Na2CdSe3(S4O)3_id4385_E-3.94.cif,Na2CdSe3(S4O)3,-4.2512,1.757,Semiconductor,P31m,157,21
InAs6_id28_Final_E-4.25.cif,InAs6_id28_E-4.15.cif,InAs6,-4.251,0.0,Metal,P-42m,111,7
Sb2TeSeS3_id631_Final_E-4.25.cif,Sb2TeSeS3_id631_E-3.70.cif,Sb2TeSeS3,-4.2464,1.293,Semiconductor,P2_1/c,14,28
Li2As(PSe)2_id1942_Final_E-4.24.cif,Li2As(PSe)2_id1942_E-3.60.cif,Li2As(PSe)2,-4.2388,1.7,Semiconductor,P1,1,14
CaGe2Sb2AsSe_id2549_Final_E-4.24.cif,CaGe2Sb2AsSe_id2549_E-4.10.cif,CaGe2Sb2AsSe,-4.2382,0.0,Metal,Cmcm,63,28
AlZnP4_id24_Final_E-4.23.cif,AlZnP4_id24_E-4.02.cif,AlZnP4,-4.2299,0.0,Metal,I4_1/a,88,24
Li2AsP2_id3764_Final_E-4.23.cif,Li2AsP2_id3764_E-3.97.cif,Li2AsP2,-4.2281,1.204,Semiconductor,Cc,9,20
Na3Li4Cd4O12_id366_Final_E-4.22.cif,Na3Li4Cd4O12_id366_E-2.98.cif,Na3Li4Cd4O12,-4.2227,0.0,Metal,P1,1,46
MgS4_id614_Final_E-4.22.cif,MgS4_id614_E-4.12.cif,MgS4,-4.2202,1.863,Semiconductor,P3_221,154,15
InS5_id875_Final_E-4.22.cif,InS5_id875_E-3.83.cif,InS5,-4.2188,2.014,Semiconductor,Aea2,41,24
Li10Ga(PO2)2_id3508_Final_E-4.22.cif,Li10Ga(PO2)2_id3508_E-3.65.cif,Li10Ga(PO2)2,-4.2168,0.489,Semiconductor,P2/c,13,34
In6Sn(TeO)4_id2506_Final_E-4.21.cif,In6Sn(TeO)4_id2506_E-4.13.cif,In6Sn(TeO)4,-4.2136,0.004,Metal,I-42m,121,30
As_id4814_Final_E-4.21.cif,As_id4814_E-3.93.cif,As,-4.2096,0.0,Metal,P4_2/mmc,131,6
K2Te2AsP3S2_id2206_Final_E-4.21.cif,K2Te2AsP3S2_id2206_E-3.60.cif,K2Te2AsP3S2,-4.2084,0.96,Semiconductor,Pcca,54,40
MgGa4Si2(GeS2)2_id2211_Final_E-4.21.cif,MgGa4Si2(GeS2)2_id2211_E-3.48.cif,MgGa4Si2(GeS2)2,-4.2082,0.0,Metal,P-42m,111,13
Sb(SeS)2_id1209_Final_E-4.21.cif,Sb(SeS)2_id1209_E-3.14.cif,Sb(SeS)2,-4.206,0.547,Semiconductor,P-1,2,10
MgGeTeS2_id3129_Final_E-4.20.cif,MgGeTeS2_id3129_E-3.66.cif,MgGeTeS2,-4.1981,0.447,Semiconductor,Aea2,41,40
TeAs6Se_id2010_Final_E-4.20.cif,TeAs6Se_id2010_E-4.00.cif,TeAs6Se,-4.1968,0.133,Semiconductor,P-1,2,16
LiSb5As3P_id4506_Final_E-4.19.cif,LiSb5As3P_id4506_E-3.81.cif,LiSb5As3P,-4.1943,0.551,Semiconductor,P2_1,4,20
K4Na(GeO)3_id1249_Final_E-4.19.cif,K4Na(GeO)3_id1249_E-3.90.cif,K4Na(GeO)3,-4.1919,0.0,Metal,P31c,159,22
KZn3O7_id2798_Final_E-4.19.cif,KZn3O7_id2798_E-4.19.cif,KZn3O7,-4.1911,1.897,Semiconductor,Pm-3n,223,22
BaLi2PO_id2166_Final_E-4.19.cif,BaLi2PO_id2166_E-2.23.cif,BaLi2PO,-4.1903,2.498,Semiconductor,P-1,2,20
AsSe2_id418_Final_E-4.19.cif,AsSe2_id418_E-3.68.cif,AsSe2,-4.1861,1.086,Semiconductor,P1,1,6
Ti12B_id4664_Final_E-4.18.cif,Ti12B_id4664_E-4.18.cif,Ti12B,-4.182,2.468,Semiconductor,I432,211,26
ZnN_id1045_Final_E-4.18.cif,ZnN_id1045_E-3.73.cif,ZnN,-4.1815,0.651,Semiconductor,Pbca,61,16
ZnSiAs6_id1231_Final_E-4.18.cif,ZnSiAs6_id1231_E-3.77.cif,ZnSiAs6,-4.1806,0.005,Metal,Fdd2,43,32
MgS8_id932_Final_E-4.18.cif,MgS8_id932_E-3.72.cif,MgS8,-4.1767,1.372,Semiconductor,P-42_1m,113,18
SbTeAs3_id923_Final_E-4.18.cif,SbTeAs3_id923_E-4.04.cif,SbTeAs3,-4.1765,0.801,Semiconductor,Pnn2,34,10
LiMg3Se3O4_id1379_Final_E-4.17.cif,LiMg3Se3O4_id1379_E-4.17.cif,LiMg3Se3O4,-4.1697,1.235,Semiconductor,Pm-3n,223,22
Al2ZnSiSe4_id830_Final_E-4.17.cif,Al2ZnSiSe4_id830_E-4.17.cif,Al2ZnSiSe4,-4.1697,1.986,Semiconductor,I-42m,121,16
CaZn3C4O3_id4317_Final_E-4.17.cif,CaZn3C4O3_id4317_E-4.17.cif,CaZn3C4O3,-4.1674,0.672,Semiconductor,Pm-3n,223,22
S_id2518_Final_E-4.16.cif,S_id2518_E-4.07.cif,S,-4.1647,1.315,Semiconductor,Pbca,61,16
LiBP2Se14S3_id663_Final_E-4.16.cif,LiBP2Se14S3_id663_E-3.49.cif,LiBP2Se14S3,-4.1645,1.209,Semiconductor,P1,1,21
AlCd2Ge(AsS)4_id4909_Final_E-4.16.cif,AlCd2Ge(AsS)4_id4909_E-3.66.cif,AlCd2Ge(AsS)4,-4.164,1.29,Semiconductor,P1,1,24
Li(MgP2)2_id541_Final_E-4.16.cif,Li(MgP2)2_id541_E-4.12.cif,Li(MgP2)2,-4.1613,0.509,Semiconductor,I4_1/a,88,28
Cd2(SO)3_id1761_Final_E-4.16.cif,Cd2(SO)3_id1761_E-4.16.cif,Cd2(SO)3,-4.1612,1.218,Semiconductor,P6_3/mcm,193,16
GeSb2Se7_id2205_Final_E-4.16.cif,GeSb2Se7_id2205_E-3.84.cif,GeSb2Se7,-4.161,0.565,Semiconductor,P1,1,20
BAs12_id2172_Final_E-4.16.cif,BAs12_id2172_E-4.15.cif,BAs12,-4.157,0.793,Semiconductor,I432,211,26
BAs12_id2285_Final_E-4.16.cif,BAs12_id2285_E-4.05.cif,BAs12,-4.1565,0.921,Semiconductor,I432,211,26
S_id3890_Final_E-4.15.cif,S_id3890_E-3.61.cif,S,-4.1543,2.257,Semiconductor,Pccn,56,12
S_id454_Final_E-4.15.cif,S_id454_E-4.11.cif,S,-4.1538,1.421,Semiconductor,Pbca,61,16
LiInGeSe4_id1472_Final_E-4.15.cif,LiInGeSe4_id1472_E-4.09.cif,LiInGeSe4,-4.1535,1.254,Semiconductor,P-42m,111,7
Na4Li3TeO4_id4657_Final_E-4.15.cif,Na4Li3TeO4_id4657_E-3.54.cif,Na4Li3TeO4,-4.153,1.932,Semiconductor,P-1,2,24
K2NaS10_id4043_Final_E-4.15.cif,K2NaS10_id4043_E-3.72.cif,K2NaS10,-4.151,0.852,Semiconductor,P-1,2,26
S_id71_Final_E-4.15.cif,S_id71_E-4.03.cif,S,-4.1502,1.139,Semiconductor,Cc,9,12
S_id4176_Final_E-4.15.cif,S_id4176_E-4.06.cif,S,-4.1485,0.972,Semiconductor,Pbca,61,24
Ga2SiS2_id1089_Final_E-4.15.cif,Ga2SiS2_id1089_E-4.03.cif,Ga2SiS2,-4.1472,1.399,Semiconductor,Pa-3,205,20
Li2AlInSe4_id2801_Final_E-4.15.cif,Li2AlInSe4_id2801_E-4.04.cif,Li2AlInSe4,-4.1463,1.713,Semiconductor,I2_12_12_1,24,32
S_id4313_Final_E-4.14.cif,S_id4313_E-3.89.cif,S,-4.1409,0.865,Semiconductor,Pc,7,20
Li2Zn3O8_id1738_Final_E-4.14.cif,Li2Zn3O8_id1738_E-3.66.cif,Li2Zn3O8,-4.1401,1.887,Semiconductor,C2/c,15,52
K2Na3O6_id3943_Final_E-4.14.cif,K2Na3O6_id3943_E-3.72.cif,K2Na3O6,-4.1361,0.0,Metal,Cmce,64,44
CdO_id2494_Final_E-4.14.cif,CdO_id2494_E-3.98.cif,CdO,-4.1356,0.0,Metal,P4_2/ncm,138,8
KS7_id751_Final_E-4.13.cif,KS7_id751_E-3.97.cif,KS7,-4.1346,0.516,Semiconductor,R32,155,24
GeSe3_id97_Final_E-4.13.cif,GeSe3_id97_E-3.95.cif,GeSe3,-4.1331,0.946,Semiconductor,Pna2_1,33,16
GaSn2Te3S4_id4066_Final_E-4.13.cif,GaSn2Te3S4_id4066_E-3.33.cif,GaSn2Te3S4,-4.1329,0.003,Metal,P-1,2,20
CdO_id3739_Final_E-4.13.cif,CdO_id3739_E-2.49.cif,CdO,-4.1329,0.33,Semiconductor,P1,1,16
NaGeS24_id3401_Final_E-4.13.cif,NaGeS24_id3401_E-4.04.cif,NaGeS24,-4.1315,1.066,Semiconductor,P4/n,85,52
SnSe3_id4123_Final_E-4.13.cif,SnSe3_id4123_E-3.47.cif,SnSe3,-4.1292,0.776,Semiconductor,P1,1,16
KLi4SbAsS4_id1496_Final_E-4.13.cif,KLi4SbAsS4_id1496_E-3.64.cif,KLi4SbAsS4,-4.1271,2.116,Semiconductor,C2,5,22
S_id1029_Final_E-4.12.cif,S_id1029_E-4.11.cif,S,-4.1239,2.668,Semiconductor,Pm-3m,221,12
O2_id4162_Final_E-4.12.cif,O2_id4162_E-4.03.cif,O2,-4.123,1.023,Semiconductor,Pba2,32,28
Li4Ti4AsO2_id3081_Final_E-4.12.cif,Li4Ti4AsO2_id3081_E-4.08.cif,Li4Ti4AsO2,-4.1228,1.503,Semiconductor,Cm,8,11
S_id586_Final_E-4.12.cif,S_id586_E-4.00.cif,S,-4.1212,1.613,Semiconductor,Pbca,61,16
KGaO_id3292_Final_E-4.12.cif,KGaO_id3292_E-4.05.cif,KGaO,-4.12,0.0,Metal,Cmme,67,12
O2_id2207_Final_E-4.12.cif,O2_id2207_E-4.04.cif,O2,-4.1195,1.073,Semiconductor,Pba2,32,26
S_id4042_Final_E-4.11.cif,S_id4042_E-4.08.cif,S,-4.1143,1.25,Semiconductor,Pbca,61,32
S_id1821_Final_E-4.11.cif,S_id1821_E-4.11.cif,S,-4.1141,1.208,Semiconductor,P6/mmm,191,12
S_id3059_Final_E-4.11.cif,S_id3059_E-3.69.cif,S,-4.114,0.772,Semiconductor,Pc,7,42
K4Sn2GeO3_id1871_Final_E-4.11.cif,K4Sn2GeO3_id1871_E-3.99.cif,K4Sn2GeO3,-4.1128,1.234,Semiconductor,Cm,8,20
S_id1215_Final_E-4.11.cif,S_id1215_E-3.84.cif,S,-4.1113,1.039,Semiconductor,P-1,2,24
S_id3646_Final_E-4.11.cif,S_id3646_E-3.93.cif,S,-4.111,0.634,Semiconductor,P6_4,172,30
Na5O4_id4716_Final_E-4.11.cif,Na5O4_id4716_E-3.78.cif,Na5O4,-4.1075,1.793,Semiconductor,P2_1/c,14,36
K2TiTe4_id157_Final_E-4.10.cif,K2TiTe4_id157_E-4.05.cif,K2TiTe4,-4.1039,0.34,Semiconductor,P4_2/mcm,132,14
LiAs3_id839_Final_E-4.10.cif,LiAs3_id839_E-4.06.cif,LiAs3,-4.1033,0.567,Semiconductor,P-4n2,118,8
CdGa2(SO)2_id4899_Final_E-4.10.cif,CdGa2(SO)2_id4899_E-2.97.cif,CdGa2(SO)2,-4.1022,0.926,Semiconductor,P1,1,28
Na2Si7Ge_id2629_Final_E-4.10.cif,Na2Si7Ge_id2629_E-3.33.cif,Na2Si7Ge,-4.1018,0.558,Semiconductor,P1,1,10
S_id1676_Final_E-4.10.cif,S_id1676_E-4.10.cif,S,-4.099,0.658,Semiconductor,Pbca,61,16
BeZn(SeO)2_id251_Final_E-4.10.cif,BeZn(SeO)2_id251_E-3.68.cif,BeZn(SeO)2,-4.0963,2.08,Semiconductor,P3_221,154,18
BaSi2_id3363_Final_E-4.10.cif,BaSi2_id3363_E-3.88.cif,BaSi2,-4.0962,0.301,Semiconductor,Ibam,72,24
AsS8_id3245_Final_E-4.09.cif,AsS8_id3245_E-3.41.cif,AsS8,-4.0862,1.457,Semiconductor,P1,1,36
K6SrGa6AsO6_id438_Final_E-4.09.cif,K6SrGa6AsO6_id438_E-3.96.cif,K6SrGa6AsO6,-4.0854,1.781,Semiconductor,R-3,148,60
GeSe4_id1157_Final_E-4.08.cif,GeSe4_id1157_E-3.56.cif,GeSe4,-4.082,0.979,Semiconductor,P2_1,4,10
TeP2(Se2S)4_id2674_Final_E-4.08.cif,TeP2(Se2S)4_id2674_E-3.81.cif,TeP2(Se2S)4,-4.081,1.237,Semiconductor,I2_12_12_1,24,60
KCdO4_id2148_Final_E-4.08.cif,KCdO4_id2148_E-4.08.cif,KCdO4,-4.0802,2.531,Semiconductor,P4/mmm,123,12
InS2_id2050_Final_E-4.08.cif,InS2_id2050_E-3.91.cif,InS2,-4.0794,1.254,Semiconductor,Aea2,41,24
GeS4_id3257_Final_E-4.08.cif,GeS4_id3257_E-3.88.cif,GeS4,-4.0793,1.42,Semiconductor,Pn-3,201,30
Li4MgAl2Ga2(TeS)4_id3299_Final_E-4.08.cif,Li4MgAl2Ga2(TeS)4_id3299_E-3.52.cif,Li4MgAl2Ga2(TeS)4,-4.0766,1.11,Semiconductor,P222,16,17
KLi2CdO2_id4815_Final_E-4.07.cif,KLi2CdO2_id4815_E-3.11.cif,KLi2CdO2,-4.069,0.0,Metal,P1,1,24
K2NaSbS6_id4081_Final_E-4.07.cif,K2NaSbS6_id4081_E-3.77.cif,K2NaSbS6,-4.0683,0.372,Semiconductor,P1,1,30
Ga3Se2S5_id1031_Final_E-4.07.cif,Ga3Se2S5_id1031_E-3.77.cif,Ga3Se2S5,-4.0666,0.0,Metal,P2_1,4,20
Cd(GeSe2)2_id4422_Final_E-4.06.cif,Cd(GeSe2)2_id4422_E-4.06.cif,Cd(GeSe2)2,-4.0643,0.961,Semiconductor,P-42m,111,7
Li3InS4_id1270_Final_E-4.06.cif,Li3InS4_id1270_E-3.93.cif,Li3InS4,-4.0642,1.477,Semiconductor,I-42d,122,32
Al(TeS3)2_id811_Final_E-4.06.cif,Al(TeS3)2_id811_E-4.00.cif,Al(TeS3)2,-4.0641,0.452,Semiconductor,P321,150,9
AsSe_id926_Final_E-4.06.cif,AsSe_id926_E-4.06.cif,AsSe,-4.0639,1.194,Semiconductor,I-42d,122,16
S_id451_Final_E-4.06.cif,S_id451_E-4.05.cif,S,-4.0606,1.587,Semiconductor,Pbca,61,24
Ba(LiS)4_id3225_Final_E-4.06.cif,Ba(LiS)4_id3225_E-3.61.cif,Ba(LiS)4,-4.0602,2.044,Semiconductor,I-4c2,120,36
LiSn2BSb4Te4As5SeS_id642_Final_E-4.06.cif,LiSn2BSb4Te4As5SeS_id642_E-3.69.cif,LiSn2BSb4Te4As5SeS,-4.0578,0.303,Semiconductor,P2_1,4,38
S_id3501_Final_E-4.06.cif,S_id3501_E-4.00.cif,S,-4.056,0.286,Semiconductor,Pbca,61,16
K2InNO2_id4568_Final_E-4.06.cif,K2InNO2_id4568_E-3.98.cif,K2InNO2,-4.0555,2.121,Semiconductor,Pa-3,205,24
S_id2979_Final_E-4.05.cif,S_id2979_E-4.00.cif,S,-4.0547,0.603,Semiconductor,Pbca,61,16
KSn(AsS)2_id944_Final_E-4.05.cif,KSn(AsS)2_id944_E-2.51.cif,KSn(AsS)2,-4.0502,1.374,Semiconductor,Pmmn,59,12
Na2LiCd5In4(SnO4)2_id4777_Final_E-4.05.cif,Na2LiCd5In4(SnO4)2_id4777_E-3.46.cif,Na2LiCd5In4(SnO4)2,-4.0484,0.327,Semiconductor,P2_1,4,44
PS4_id1947_Final_E-4.05.cif,PS4_id1947_E-4.02.cif,PS4,-4.046,2.661,Semiconductor,R-3m,166,15
Ca3PSe2_id922_Final_E-4.04.cif,Ca3PSe2_id922_E-4.04.cif,Ca3PSe2,-4.0383,0.936,Semiconductor,Pn-3m,224,12
S_id1593_Final_E-4.03.cif,S_id1593_E-4.03.cif,S,-4.0336,1.607,Semiconductor,Pbca,61,8
SeS8_id146_Final_E-4.03.cif,SeS8_id146_E-2.98.cif,SeS8,-4.0279,0.231,Semiconductor,P1,1,36
GeSbTeAsSe_id1688_Final_E-4.03.cif,GeSbTeAsSe_id1688_E-4.03.cif,GeSbTeAsSe,-4.0262,0.815,Semiconductor,Pmmm,47,5
LiTeAsS_id246_Final_E-4.02.cif,LiTeAsS_id246_E-3.71.cif,LiTeAsS,-4.0248,1.336,Semiconductor,P1,1,16
S_id3084_Final_E-4.02.cif,S_id3084_E-4.01.cif,S,-4.0223,0.177,Semiconductor,Pbca,61,8
SrLiCaSn2Te4As_id703_Final_E-4.02.cif,SrLiCaSn2Te4As_id703_E-3.66.cif,SrLiCaSn2Te4As,-4.0158,1.398,Semiconductor,I222,23,20
CaIn3(Se2S)2_id4197_Final_E-4.01.cif,CaIn3(Se2S)2_id4197_E-3.36.cif,CaIn3(Se2S)2,-4.0142,1.01,Semiconductor,P1,1,40
