file_name,original_file,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
CaSnO10_id380_Final_E-4.48.cif,CaSnO10_id380_E-3.76.cif,CaSnO10,-4.4826,1.96,Semiconductor,P4bm,100,24
In2(CO)3_id3774_Final_E-4.48.cif,In2(CO)3_id3774_E-4.48.cif,In2(CO)3,-4.4815,1.167,Semiconductor,Pn-3m,224,16
Li4MgZn3Cd4(BO2)4_id3408_Final_E-4.48.cif,Li4MgZn3Cd4(BO2)4_id3408_E-4.32.cif,Li4MgZn3Cd4(BO2)4,-4.48,2.207,Semiconductor,C222,21,48
MgS_id2791_Final_E-4.48.cif,MgS_id2791_E-4.33.cif,MgS,-4.4793,2.37,Semiconductor,P6_522,179,12
O2_id3023_Final_E-4.48.cif,O2_id3023_E-4.06.cif,O2,-4.4787,1.128,Semiconductor,Pba2,32,26
Al2InSe4_id3792_Final_E-4.48.cif,Al2InSe4_id3792_E-4.45.cif,Al2InSe4,-4.4781,1.727,Semiconductor,P-42m,111,7
KSn(AsP)4_id2805_Final_E-4.48.cif,KSn(AsP)4_id2805_E-4.39.cif,KSn(AsP)4,-4.4772,1.052,Semiconductor,I4_1/a,88,40
SbTe2AsS3O_id2473_Final_E-4.48.cif,SbTe2AsS3O_id2473_E-3.92.cif,SbTe2AsS3O,-4.4757,1.184,Semiconductor,Pnn2,34,32
Ge4As3_id6_Final_E-4.47.cif,Ge4As3_id6_E-4.23.cif,Ge4As3,-4.4725,0.0,Metal,I-42d,122,28
ZnO7_id4624_Final_E-4.47.cif,ZnO7_id4624_E-3.81.cif,ZnO7,-4.471,0.61,Semiconductor,P1,1,24
Li2Be4P7_id3398_Final_E-4.47.cif,Li2Be4P7_id3398_E-4.04.cif,Li2Be4P7,-4.471,1.081,Semiconductor,Ccc2,37,52
As_id2400_Final_E-4.47.cif,As_id2400_E-4.42.cif,As,-4.4699,0.312,Semiconductor,P6_522,179,12
NaGaN2_id882_Final_E-4.46.cif,NaGaN2_id882_E-4.45.cif,NaGaN2,-4.4628,1.447,Semiconductor,I4_122,98,16
BaZn4SbO4_id1448_Final_E-4.46.cif,BaZn4SbO4_id1448_E-4.21.cif,BaZn4SbO4,-4.4617,1.087,Semiconductor,C2/c,15,40
As_id632_Final_E-4.46.cif,As_id632_E-4.29.cif,As,-4.459,0.277,Semiconductor,P2,3,20
Na4SnSb4AsN4_id4620_Final_E-4.45.cif,Na4SnSb4AsN4_id4620_E-3.93.cif,Na4SnSb4AsN4,-4.4516,0.159,Semiconductor,C2/c,15,56
NaCa3BeP4Se3_id3427_Final_E-4.45.cif,NaCa3BeP4Se3_id3427_E-3.69.cif,NaCa3BeP4Se3,-4.4504,1.377,Semiconductor,P1,1,12
Mg3Zn2Te2(S5O3)2_id3791_Final_E-4.45.cif,Mg3Zn2Te2(S5O3)2_id3791_E-3.61.cif,Mg3Zn2Te2(S5O3)2,-4.4476,2.345,Semiconductor,P2,3,46
As_id4028_Final_E-4.44.cif,As_id4028_E-4.44.cif,As,-4.4411,0.122,Semiconductor,P4/nmm,129,4
O2_id3311_Final_E-4.43.cif,O2_id3311_E-4.14.cif,O2,-4.4334,1.195,Semiconductor,Pba2,32,36
O2_id1737_Final_E-4.43.cif,O2_id1737_E-4.43.cif,O2,-4.4322,1.431,Semiconductor,Pbcn,60,12
LiAs3(SeS)3_id2957_Final_E-4.43.cif,LiAs3(SeS)3_id2957_E-4.17.cif,LiAs3(SeS)3,-4.4273,1.286,Semiconductor,P31c,159,20
Li(Se2O)2_id2170_Final_E-4.43.cif,Li(Se2O)2_id2170_E-3.67.cif,Li(Se2O)2,-4.4266,1.497,Semiconductor,P1,1,14
AsS2_id4756_Final_E-4.43.cif,AsS2_id4756_E-4.43.cif,AsS2,-4.4259,1.745,Semiconductor,Aea2,41,12
Li2O_id951_Final_E-4.42.cif,Li2O_id951_E-4.28.cif,Li2O,-4.4194,0.0,Metal,Cmmm,65,24
K4BaO4_id468_Final_E-4.42.cif,K4BaO4_id468_E-3.74.cif,K4BaO4,-4.4184,1.423,Semiconductor,P4_2/n,86,18
O2_id1165_Final_E-4.42.cif,O2_id1165_E-4.42.cif,O2,-4.4165,1.534,Semiconductor,P432,207,36
BaLi2TiCdTeAsPS_id1063_Final_E-4.41.cif,BaLi2TiCdTeAsPS_id1063_E-3.83.cif,BaLi2TiCdTeAsPS,-4.4131,1.115,Semiconductor,P3_1,144,27
Li2CaGa2Te4O3_id1653_Final_E-4.41.cif,Li2CaGa2Te4O3_id1653_E-3.66.cif,Li2CaGa2Te4O3,-4.4102,1.315,Semiconductor,P-1,2,24
ZnGa3Te2O3_id4609_Final_E-4.41.cif,ZnGa3Te2O3_id4609_E-4.26.cif,ZnGa3Te2O3,-4.409,0.008,Metal,P-62m,189,9
BaSrCaSiTeAsSe_id4540_Final_E-4.41.cif,BaSrCaSiTeAsSe_id4540_E-2.82.cif,BaSrCaSiTeAsSe,-4.4088,0.24,Semiconductor,Pca2_1,29,28
Si5Te4_id4468_Final_E-4.40.cif,Si5Te4_id4468_E-4.05.cif,Si5Te4,-4.3961,1.331,Semiconductor,C2/c,15,36
CaAs2_id1167_Final_E-4.39.cif,CaAs2_id1167_E-4.29.cif,CaAs2,-4.3946,0.904,Semiconductor,P4_332,212,12
GaS2_id397_Final_E-4.38.cif,GaS2_id397_E-4.29.cif,GaS2,-4.3829,1.557,Semiconductor,Pccm,49,6
O2_id395_Final_E-4.38.cif,O2_id395_E-2.98.cif,O2,-4.3808,0.385,Semiconductor,P1,1,28
KZn2Ge2As2PO2_id1246_Final_E-4.38.cif,KZn2Ge2As2PO2_id1246_E-3.82.cif,KZn2Ge2As2PO2,-4.3803,0.0,Metal,Pnn2,34,20
K3In3O4_id1763_Final_E-4.38.cif,K3In3O4_id1763_E-3.63.cif,K3In3O4,-4.3794,1.249,Semiconductor,P3c1,158,20
KSr3Se4O3_id4218_Final_E-4.38.cif,KSr3Se4O3_id4218_E-4.38.cif,KSr3Se4O3,-4.3773,2.068,Semiconductor,Pm-3n,223,22
BaNa3Li2O3_id3393_Final_E-4.37.cif,BaNa3Li2O3_id3393_E-2.91.cif,BaNa3Li2O3,-4.3722,1.248,Semiconductor,P1,1,18
ZnO3_id2422_Final_E-4.37.cif,ZnO3_id2422_E-3.90.cif,ZnO3,-4.3698,1.542,Semiconductor,I4_1/a,88,32
TeS3O_id2382_Final_E-4.37.cif,TeS3O_id2382_E-4.09.cif,TeS3O,-4.3673,0.546,Semiconductor,P1,1,15
Li3O4_id2536_Final_E-4.37.cif,Li3O4_id2536_E-4.36.cif,Li3O4,-4.3668,0.89,Semiconductor,Fm-3m,225,56
ZnGa2SO13_id3925_Final_E-4.36.cif,ZnGa2SO13_id3925_E-4.24.cif,ZnGa2SO13,-4.3627,2.478,Semiconductor,P6_322,182,34
BaSbAs2P_id83_Final_E-4.36.cif,BaSbAs2P_id83_E-4.15.cif,BaSbAs2P,-4.362,0.232,Semiconductor,P2,3,20
NaLi4AlZnO3_id2716_Final_E-4.36.cif,NaLi4AlZnO3_id2716_E-3.45.cif,NaLi4AlZnO3,-4.3603,3.433,Semiconductor,Cc,9,20
SrGeTe2S_id898_Final_E-4.36.cif,SrGeTe2S_id898_E-4.24.cif,SrGeTe2S,-4.3582,1.034,Semiconductor,Cmme,67,40
Ga(GeSe2)2_id2003_Final_E-4.36.cif,Ga(GeSe2)2_id2003_E-4.23.cif,Ga(GeSe2)2,-4.3574,0.644,Semiconductor,P-4n2,118,14
Li12Ti4SiO3_id1788_Final_E-4.35.cif,Li12Ti4SiO3_id1788_E-3.90.cif,Li12Ti4SiO3,-4.3531,0.963,Semiconductor,P1,1,40
LiAs3P_id4889_Final_E-4.34.cif,LiAs3P_id4889_E-4.12.cif,LiAs3P,-4.343,0.765,Semiconductor,Aea2,41,40
KCdO4_id2308_Final_E-4.34.cif,KCdO4_id2308_E-3.82.cif,KCdO4,-4.3403,0.0,Metal,Pban,50,12
Sn(PS4)4_id3911_Final_E-4.33.cif,Sn(PS4)4_id3911_E-3.50.cif,Sn(PS4)4,-4.3344,1.252,Semiconductor,Pc,7,42
KLi2Te2(SeO)4_id3354_Final_E-4.33.cif,KLi2Te2(SeO)4_id3354_E-3.87.cif,KLi2Te2(SeO)4,-4.3331,1.703,Semiconductor,C2,5,26
Sb2SeS8_id544_Final_E-4.33.cif,Sb2SeS8_id544_E-3.83.cif,Sb2SeS8,-4.3304,0.796,Semiconductor,P6_4,172,33
LiAl3Se4_id4975_Final_E-4.33.cif,LiAl3Se4_id4975_E-4.22.cif,LiAl3Se4,-4.3291,1.717,Semiconductor,I-42d,122,32
AsSeS_id4750_Final_E-4.33.cif,AsSeS_id4750_E-4.20.cif,AsSeS,-4.329,1.313,Semiconductor,Pcc2,27,12
PSeS6_id863_Final_E-4.32.cif,PSeS6_id863_E-4.21.cif,PSeS6,-4.3222,1.688,Semiconductor,Pc,7,16
KBaAs4(SeS)6_id1833_Final_E-4.32.cif,KBaAs4(SeS)6_id1833_E-0.97.cif,KBaAs4(SeS)6,-4.3184,1.035,Semiconductor,P6_2,171,54
SiGe(TeSe)2_id3967_Final_E-4.32.cif,SiGe(TeSe)2_id3967_E-4.20.cif,SiGe(TeSe)2,-4.3161,0.608,Semiconductor,P-42_1m,113,12
MgO6_id832_Final_E-4.31.cif,MgO6_id832_E-4.31.cif,MgO6,-4.3062,1.488,Semiconductor,Fd-3m,227,56
KTePS3_id4832_Final_E-4.31.cif,KTePS3_id4832_E-3.25.cif,KTePS3,-4.3054,1.196,Semiconductor,P1,1,24
TeO20_id2491_Final_E-4.30.cif,TeO20_id2491_E-3.96.cif,TeO20,-4.304,0.0,Metal,Pc,7,42
CaAs_id1034_Final_E-4.30.cif,CaAs_id1034_E-3.44.cif,CaAs,-4.3036,0.003,Metal,P1,1,12
Li2Ca2SbN2_id3813_Final_E-4.30.cif,Li2Ca2SbN2_id3813_E-3.25.cif,Li2Ca2SbN2,-4.3024,1.728,Semiconductor,Pbca,61,28
KScZnInTeSeS_id506_Final_E-4.30.cif,KScZnInTeSeS_id506_E-4.00.cif,KScZnInTeSeS,-4.301,1.278,Semiconductor,P2_1/m,11,14
K2In9Sb2Te2(NO4)2_id1654_Final_E-4.30.cif,K2In9Sb2Te2(NO4)2_id1654_E-2.99.cif,K2In9Sb2Te2(NO4)2,-4.2984,0.0,Metal,P1,1,25
Ge(SeS2)2_id1270_Final_E-4.30.cif,Ge(SeS2)2_id1270_E-4.02.cif,Ge(SeS2)2,-4.2962,1.602,Semiconductor,I-42d,122,28
Li3ZnSiS8_id4231_Final_E-4.30.cif,Li3ZnSiS8_id4231_E-4.00.cif,Li3ZnSiS8,-4.2954,2.278,Semiconductor,P-42m,111,13
NaGa2As(SO)2_id3915_Final_E-4.29.cif,NaGa2As(SO)2_id3915_E-4.09.cif,NaGa2As(SO)2,-4.2942,0.0,Metal,I4_1/amd,141,32
AlSe_id2874_Final_E-4.29.cif,AlSe_id2874_E-3.58.cif,AlSe,-4.2936,0.0,Metal,Aea2,41,32
InSeO2_id1558_Final_E-4.29.cif,InSeO2_id1558_E-4.10.cif,InSeO2,-4.2932,0.562,Semiconductor,P4_2/ncm,138,16
Se2SO8_id3615_Final_E-4.29.cif,Se2SO8_id3615_E-3.62.cif,Se2SO8,-4.2921,2.057,Semiconductor,P4,75,11
As2SeS_id3760_Final_E-4.29.cif,As2SeS_id3760_E-4.28.cif,As2SeS,-4.2908,0.868,Semiconductor,I4_1/amd,141,16
BaCa(PO)2_id4428_Final_E-4.29.cif,BaCa(PO)2_id4428_E-3.87.cif,BaCa(PO)2,-4.2897,0.506,Semiconductor,I4_1/amd,141,24
Sn2Se9S15O4_id1106_Final_E-4.29.cif,Sn2Se9S15O4_id1106_E-4.09.cif,Sn2Se9S15O4,-4.2893,0.778,Semiconductor,C2,5,60
SbS8_id2657_Final_E-4.28.cif,SbS8_id2657_E-3.20.cif,SbS8,-4.2838,1.541,Semiconductor,P-1,2,36
LiCdInTeO3_id4759_Final_E-4.28.cif,LiCdInTeO3_id4759_E-3.44.cif,LiCdInTeO3,-4.2828,1.653,Semiconductor,P1,1,14
Li4AsS6_id3360_Final_E-4.28.cif,Li4AsS6_id3360_E-3.89.cif,Li4AsS6,-4.2803,1.362,Semiconductor,P1,1,22
NaCd2O8_id3153_Final_E-4.28.cif,NaCd2O8_id3153_E-3.58.cif,NaCd2O8,-4.2802,1.413,Semiconductor,Pbcm,57,44
GaSiSe_id2051_Final_E-4.28.cif,GaSiSe_id2051_E-3.59.cif,GaSiSe,-4.278,0.0,Metal,P1,1,12
NaLi4Al4Sn5O4_id459_Final_E-4.27.cif,NaLi4Al4Sn5O4_id459_E-3.72.cif,NaLi4Al4Sn5O4,-4.272,0.0,Metal,P4,75,18
AlSbTeSeS17_id2496_Final_E-4.27.cif,AlSbTeSeS17_id2496_E-3.45.cif,AlSbTeSeS17,-4.2703,0.9,Semiconductor,Pc,7,42
LiS4_id3898_Final_E-4.27.cif,LiS4_id3898_E-4.19.cif,LiS4,-4.269,2.147,Semiconductor,P-1,2,10
Na(SiSe2)2_id4320_Final_E-4.27.cif,Na(SiSe2)2_id4320_E-4.25.cif,Na(SiSe2)2,-4.268,1.861,Semiconductor,P-42m,111,7
GeO8_id311_Final_E-4.26.cif,GeO8_id311_E-4.24.cif,GeO8,-4.2611,2.296,Semiconductor,Fm-3m,225,36
LiGe(AsP)2_id4534_Final_E-4.25.cif,LiGe(AsP)2_id4534_E-4.21.cif,LiGe(AsP)2,-4.2541,0.0,Metal,I4_122,98,24
Sr2SbS2_id617_Final_E-4.25.cif,Sr2SbS2_id617_E-4.16.cif,Sr2SbS2,-4.2535,1.006,Semiconductor,R-3m,166,15
NaSnP3_id3816_Final_E-4.25.cif,NaSnP3_id3816_E-4.00.cif,NaSnP3,-4.2499,0.372,Semiconductor,Amm2,38,10
Li3As3SeS7_id4744_Final_E-4.25.cif,Li3As3SeS7_id4744_E-4.05.cif,Li3As3SeS7,-4.2495,2.013,Semiconductor,P3m1,156,14
K4LiAsO8_id4929_Final_E-4.25.cif,K4LiAsO8_id4929_E-3.83.cif,K4LiAsO8,-4.2461,2.083,Semiconductor,I4_1/a,88,56
GaAs4Se4S3_id3809_Final_E-4.25.cif,GaAs4Se4S3_id3809_E-3.63.cif,GaAs4Se4S3,-4.2452,1.344,Semiconductor,P1,1,48
SbAsSe2_id2241_Final_E-4.24.cif,SbAsSe2_id2241_E-4.04.cif,SbAsSe2,-4.2428,0.101,Semiconductor,Cmcm,63,16
As3SeS2_id2047_Final_E-4.24.cif,As3SeS2_id2047_E-3.70.cif,As3SeS2,-4.2419,0.647,Semiconductor,Pm,6,6
LiTeP2Se2S9_id254_Final_E-4.24.cif,LiTeP2Se2S9_id254_E-1.27.cif,LiTeP2Se2S9,-4.2419,1.384,Semiconductor,P2_1/c,14,60
K9Ba4Mg4SbO10_id2081_Final_E-4.24.cif,K9Ba4Mg4SbO10_id2081_E-2.66.cif,K9Ba4Mg4SbO10,-4.2374,1.643,Semiconductor,C2,5,56
NaSbS2_id4904_Final_E-4.23.cif,NaSbS2_id4904_E-4.21.cif,NaSbS2,-4.2284,1.179,Semiconductor,I4_122,98,16
K4BaO18_id520_Final_E-4.23.cif,K4BaO18_id520_E-4.21.cif,K4BaO18,-4.2279,0.002,Metal,P6/mmm,191,23
Na4LiO5_id2981_Final_E-4.23.cif,Na4LiO5_id2981_E-3.87.cif,Na4LiO5,-4.2268,0.0,Metal,Pnn2,34,40
Al2Zn2GeS4_id2266_Final_E-4.23.cif,Al2Zn2GeS4_id2266_E-4.17.cif,Al2Zn2GeS4,-4.2255,1.327,Semiconductor,P-42m,111,9
SnTeSeS2N_id2482_Final_E-4.22.cif,SnTeSeS2N_id2482_E-3.71.cif,SnTeSeS2N,-4.224,1.323,Semiconductor,Cmc2_1,36,24
GeTe3AsS8_id117_Final_E-4.22.cif,GeTe3AsS8_id117_E-4.12.cif,GeTe3AsS8,-4.2225,0.128,Semiconductor,P-3m1,164,13
Ca2Te2Se_id94_Final_E-4.22.cif,Ca2Te2Se_id94_E-2.73.cif,Ca2Te2Se,-4.2196,0.806,Semiconductor,P2_1/c,14,20
Sb4TeS2_id4917_Final_E-4.21.cif,Sb4TeS2_id4917_E-3.99.cif,Sb4TeS2,-4.2144,1.105,Semiconductor,I-42d,122,28
Sc(Ga2Si)2_id4699_Final_E-4.21.cif,Sc(Ga2Si)2_id4699_E-2.75.cif,Sc(Ga2Si)2,-4.2141,0.0,Metal,P4_322,95,28
KO2_id3289_Final_E-4.21.cif,KO2_id3289_E-3.87.cif,KO2,-4.2137,0.877,Semiconductor,P6_522,179,18
Sb2TeAs2P_id95_Final_E-4.21.cif,Sb2TeAs2P_id95_E-3.96.cif,Sb2TeAs2P,-4.2096,0.493,Semiconductor,P2/c,13,12
Ga3TeS3_id3867_Final_E-4.21.cif,Ga3TeS3_id3867_E-4.01.cif,Ga3TeS3,-4.2079,0.531,Semiconductor,P6_3mc,186,14
BeAs_id4388_Final_E-4.21.cif,BeAs_id4388_E-3.36.cif,BeAs,-4.2077,0.385,Semiconductor,Pccm,49,8
Li2Al(SbS2)2_id4258_Final_E-4.21.cif,Li2Al(SbS2)2_id4258_E-3.99.cif,Li2Al(SbS2)2,-4.2076,0.195,Semiconductor,P4nc,104,36
Cd2PO3_id948_Final_E-4.21.cif,Cd2PO3_id948_E-3.75.cif,Cd2PO3,-4.2061,0.099,Semiconductor,P1,1,24
Li2As3S2_id2523_Final_E-4.21.cif,Li2As3S2_id2523_E-3.66.cif,Li2As3S2,-4.2057,2.379,Semiconductor,P4_2mc,105,14
TeAsS_id3763_Final_E-4.21.cif,TeAsS_id3763_E-3.91.cif,TeAsS,-4.205,0.907,Semiconductor,P-1,2,6
KS3_id2915_Final_E-4.20.cif,KS3_id2915_E-3.91.cif,KS3,-4.2037,1.523,Semiconductor,Pnma,62,16
GeS11_id1535_Final_E-4.20.cif,GeS11_id1535_E-3.78.cif,GeS11,-4.1956,2.132,Semiconductor,P1,1,12
NaCdO2_id1899_Final_E-4.19.cif,NaCdO2_id1899_E-3.78.cif,NaCdO2,-4.1917,0.0,Metal,I4_122,98,16
MgInSnS8_id3282_Final_E-4.19.cif,MgInSnS8_id3282_E-3.51.cif,MgInSnS8,-4.1913,0.874,Semiconductor,P2/c,13,22
KInGaO2_id1282_Final_E-4.19.cif,KInGaO2_id1282_E-2.61.cif,KInGaO2,-4.1913,0.0,Metal,P1,1,15
InO6_id4757_Final_E-4.19.cif,InO6_id4757_E-4.19.cif,InO6,-4.1903,0.0,Metal,P6/mmm,191,7
NaAlInTeSeS2_id4470_Final_E-4.19.cif,NaAlInTeSeS2_id4470_E-3.67.cif,NaAlInTeSeS2,-4.19,1.352,Semiconductor,P2_1,4,14
NaS5_id3514_Final_E-4.19.cif,NaS5_id3514_E-3.90.cif,NaS5,-4.1878,0.475,Semiconductor,P3_112,151,36
In2AsS5_id1314_Final_E-4.18.cif,In2AsS5_id1314_E-4.03.cif,In2AsS5,-4.1804,0.979,Semiconductor,P6_4,172,24
Li4As2PS2_id67_Final_E-4.18.cif,Li4As2PS2_id67_E-3.90.cif,Li4As2PS2,-4.1769,1.947,Semiconductor,Pbcn,60,36
Se4S2NO2_id3599_Final_E-4.18.cif,Se4S2NO2_id3599_E-3.63.cif,Se4S2NO2,-4.1764,1.779,Semiconductor,P-1,2,18
K2In2GeO3_id1422_Final_E-4.17.cif,K2In2GeO3_id1422_E-2.89.cif,K2In2GeO3,-4.1748,0.0,Metal,Pm,6,8
K2ZnO2_id4267_Final_E-4.17.cif,K2ZnO2_id4267_E-2.88.cif,K2ZnO2,-4.1729,0.698,Semiconductor,P1,1,10
Sn5Ge3(TeAs)2_id2873_Final_E-4.17.cif,Sn5Ge3(TeAs)2_id2873_E-3.88.cif,Sn5Ge3(TeAs)2,-4.1706,0.138,Semiconductor,P2_12_12,18,24
Li5Al2GaO4_id3949_Final_E-4.17.cif,Li5Al2GaO4_id3949_E-3.83.cif,Li5Al2GaO4,-4.1689,1.973,Semiconductor,P4nc,104,48
NaLi4GaAsO2_id1697_Final_E-4.17.cif,NaLi4GaAsO2_id1697_E-4.15.cif,NaLi4GaAsO2,-4.1655,1.654,Semiconductor,I222,23,18
S_id4048_Final_E-4.16.cif,S_id4048_E-3.85.cif,S,-4.1626,1.261,Semiconductor,P-1,2,8
Li2SeS4_id635_Final_E-4.16.cif,Li2SeS4_id635_E-3.83.cif,Li2SeS4,-4.1592,1.272,Semiconductor,C2/c,15,28
NaLiSnSb(As2S)2_id2314_Final_E-4.16.cif,NaLiSnSb(As2S)2_id2314_E-3.67.cif,NaLiSnSb(As2S)2,-4.1583,0.008,Metal,P1,1,40
ZnAsO_id2135_Final_E-4.16.cif,ZnAsO_id2135_E-3.77.cif,ZnAsO,-4.1582,0.146,Semiconductor,P4_22_12,94,24
LiTeAsS3_id2920_Final_E-4.16.cif,LiTeAsS3_id2920_E-4.02.cif,LiTeAsS3,-4.1577,1.091,Semiconductor,C222_1,20,48
K8Li4ZnGa8Te4P16Se4S2O3_id2720_Final_E-4.16.cif,K8Li4ZnGa8Te4P16Se4S2O3_id2720_E-3.57.cif,K8Li4ZnGa8Te4P16Se4S2O3,-4.1573,1.687,Semiconductor,P1,1,50
S_id91_Final_E-4.16.cif,S_id91_E-3.77.cif,S,-4.1571,0.704,Semiconductor,Pbca,61,8
BaCaTe2_id1471_Final_E-4.16.cif,BaCaTe2_id1471_E-2.43.cif,BaCaTe2,-4.1571,0.95,Semiconductor,P-1,2,16
S_id2989_Final_E-4.16.cif,S_id2989_E-4.07.cif,S,-4.1567,1.112,Semiconductor,Pbca,61,16
BAs12_id1703_Final_E-4.16.cif,BAs12_id1703_E-3.97.cif,BAs12,-4.1566,0.915,Semiconductor,I432,211,26
Si4BSe12_id1391_Final_E-4.16.cif,Si4BSe12_id1391_E-4.12.cif,Si4BSe12,-4.1566,0.243,Semiconductor,I432,211,34
S_id3511_Final_E-4.16.cif,S_id3511_E-3.64.cif,S,-4.1565,1.51,Semiconductor,Pbca,61,8
Li4Mg2Zn2Ga2O5_id4056_Final_E-4.16.cif,Li4Mg2Zn2Ga2O5_id4056_E-3.26.cif,Li4Mg2Zn2Ga2O5,-4.1553,0.0,Metal,Pccn,56,60
KLi2Si(GeS2)2_id886_Final_E-4.15.cif,KLi2Si(GeS2)2_id886_E-3.78.cif,KLi2Si(GeS2)2,-4.1474,0.711,Semiconductor,Pc,7,20
KBaO_id4558_Final_E-4.14.cif,KBaO_id4558_E-3.85.cif,KBaO,-4.1379,0.0,Metal,P4/nmm,129,6
Li3CaTe2(SeS2)3_id1543_Final_E-4.14.cif,Li3CaTe2(SeS2)3_id1543_E-4.02.cif,Li3CaTe2(SeS2)3,-4.1359,0.39,Semiconductor,P1,1,45
Al(GaSi2)2_id491_Final_E-4.13.cif,Al(GaSi2)2_id491_E-4.13.cif,Al(GaSi2)2,-4.1348,1.048,Semiconductor,I4/mmm,139,14
LiS4_id2176_Final_E-4.13.cif,LiS4_id2176_E-4.11.cif,LiS4,-4.1314,2.191,Semiconductor,P4_22_12,94,20
TeAsP_id423_Final_E-4.12.cif,TeAsP_id423_E-3.71.cif,TeAsP,-4.1248,1.11,Semiconductor,P4_32_12,96,24
In(GaSe2)2_id1261_Final_E-4.12.cif,In(GaSe2)2_id1261_E-4.10.cif,In(GaSe2)2,-4.121,0.993,Semiconductor,P-42m,111,7
S_id4852_Final_E-4.12.cif,S_id4852_E-3.81.cif,S,-4.1191,2.15,Semiconductor,P2_1/c,14,8
NaLi8ZnTe4(SO)4_id4132_Final_E-4.12.cif,NaLi8ZnTe4(SO)4_id4132_E-3.79.cif,NaLi8ZnTe4(SO)4,-4.1189,1.373,Semiconductor,I222,23,44
LiGaSb2TeS4_id2373_Final_E-4.12.cif,LiGaSb2TeS4_id2373_E-3.46.cif,LiGaSb2TeS4,-4.1168,0.001,Metal,P1,1,9
In3(SeS)2_id515_Final_E-4.12.cif,In3(SeS)2_id515_E-3.87.cif,In3(SeS)2,-4.1167,0.713,Semiconductor,Cccm,66,28
Sr2Li4Ge2P5S_id2836_Final_E-4.12.cif,Sr2Li4Ge2P5S_id2836_E-3.86.cif,Sr2Li4Ge2P5S,-4.1155,0.978,Semiconductor,P1,1,56
S_id1838_Final_E-4.12.cif,S_id1838_E-3.93.cif,S,-4.1154,1.822,Semiconductor,P6_3cm,185,30
K2S5_id3709_Final_E-4.11.cif,K2S5_id3709_E-3.08.cif,K2S5,-4.1138,0.826,Semiconductor,P1,1,21
Li3Mg3CS3_id3460_Final_E-4.11.cif,Li3Mg3CS3_id3460_E-3.99.cif,Li3Mg3CS3,-4.113,1.7,Semiconductor,P6_3/m,176,20
AlSn6(TeSe)4_id3822_Final_E-4.11.cif,AlSn6(TeSe)4_id3822_E-3.52.cif,AlSn6(TeSe)4,-4.1113,0.0,Metal,P1,1,30
Li2GeSb(AsP)2_id4698_Final_E-4.11.cif,Li2GeSb(AsP)2_id4698_E-3.83.cif,Li2GeSb(AsP)2,-4.1097,0.0,Metal,P1,1,16
InS2_id4861_Final_E-4.11.cif,InS2_id4861_E-4.08.cif,InS2,-4.1081,1.297,Semiconductor,Pban,50,12
Li2AlZn(SeS3)2_id1504_Final_E-4.11.cif,Li2AlZn(SeS3)2_id1504_E-3.68.cif,Li2AlZn(SeS3)2,-4.1073,2.247,Semiconductor,P3_221,154,36
KAs4_id1902_Final_E-4.11.cif,KAs4_id1902_E-3.34.cif,KAs4,-4.1062,0.0,Metal,Ccce,68,20
TeAs3Se_id1928_Final_E-4.11.cif,TeAs3Se_id1928_E-3.86.cif,TeAs3Se,-4.1058,0.0,Metal,P1,1,10
S_id935_Final_E-4.10.cif,S_id935_E-3.86.cif,S,-4.1043,1.094,Semiconductor,Pc,7,42
ZnO_id370_Final_E-4.10.cif,ZnO_id370_E-4.10.cif,ZnO,-4.1028,1.185,Semiconductor,P6_522,179,12
Li4MgZn6(SiO4)3_id2313_Final_E-4.10.cif,Li4MgZn6(SiO4)3_id2313_E-4.10.cif,Li4MgZn6(SiO4)3,-4.1013,3.053,Semiconductor,I432,211,52
BeSe_id1727_Final_E-4.10.cif,BeSe_id1727_E-4.07.cif,BeSe,-4.1011,0.882,Semiconductor,Pbca,61,16
InS2_id2218_Final_E-4.10.cif,InS2_id2218_E-4.05.cif,InS2,-4.0991,0.758,Semiconductor,Cmc2_1,36,12
Ba3Li2GeAs4_id3977_Final_E-4.09.cif,Ba3Li2GeAs4_id3977_E-3.43.cif,Ba3Li2GeAs4,-4.092,0.955,Semiconductor,P-1,2,40
K2ZnO2_id1318_Final_E-4.09.cif,K2ZnO2_id1318_E-3.85.cif,K2ZnO2,-4.0894,1.833,Semiconductor,I4_1,80,20
CaMg2Se3S2_id1645_Final_E-4.09.cif,CaMg2Se3S2_id1645_E-3.94.cif,CaMg2Se3S2,-4.0855,0.191,Semiconductor,C2,5,32
K2O3_id2475_Final_E-4.08.cif,K2O3_id2475_E-3.70.cif,K2O3,-4.0805,0.0,Metal,P2/c,13,20
ZnCd2O8_id2627_Final_E-4.08.cif,ZnCd2O8_id2627_E-3.85.cif,ZnCd2O8,-4.0798,0.862,Semiconductor,P4/nbm,125,22
Ga3S2_id786_Final_E-4.08.cif,Ga3S2_id786_E-3.64.cif,Ga3S2,-4.0785,1.426,Semiconductor,Pnnn,48,20
O2_id745_Final_E-4.08.cif,O2_id745_E-3.46.cif,O2,-4.0776,1.479,Semiconductor,P2/c,13,34
SbAs5_id33_Final_E-4.08.cif,SbAs5_id33_E-3.57.cif,SbAs5,-4.0775,0.059,Semiconductor,Pmmm,47,6
